shift_id,work_center,shift_code,shift_start_ts,shift_end_ts,wo_no,units_started,units_completed,downtime_min,operator_badge
2026-05-06-C,WC-07,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100024,64,63,14,OP-1000
2026-05-06-C,WC-08,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100024,67,67,7,OP-1029
2026-05-06-C,WC-09,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100024,60,61,12,OP-1038
2026-05-07-A,WC-01,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100006,55,54,33,OP-1002
2026-05-07-A,WC-02,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100006,63,60,41,OP-1033
2026-05-07-A,WC-03,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100006,54,54,39,OP-1008
2026-05-07-A,WC-04,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100015,56,55,44,OP-1013
2026-05-07-A,WC-05,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100015,57,55,7,OP-1029
2026-05-07-A,WC-06,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100015,59,56,10,OP-1028
2026-05-07-A,WC-07,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100024,56,54,9,OP-1037
2026-05-07-A,WC-08,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100024,61,59,21,OP-1022
2026-05-07-A,WC-09,A,2026-05-07 06:00:00,2026-05-07 14:00:00,100024,60,59,20,OP-1008
2026-05-07-B,WC-01,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100006,62,61,23,OP-1024
2026-05-07-B,WC-02,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100006,64,64,18,OP-1032
2026-05-07-B,WC-03,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100006,61,60,14,OP-1035
2026-05-07-B,WC-04,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100015,70,70,20,OP-1028
2026-05-07-B,WC-05,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100015,66,65,37,OP-1027
2026-05-07-B,WC-06,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100015,80,78,8,OP-1038
2026-05-07-B,WC-07,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100024,49,49,34,OP-1034
2026-05-07-B,WC-08,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100024,69,69,23,OP-1010
2026-05-07-B,WC-09,B,2026-05-07 14:00:00,2026-05-07 22:00:00,100024,64,62,21,OP-1002
2026-05-07-C,WC-01,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100006,66,66,2,OP-1031
2026-05-07-C,WC-02,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100006,57,55,22,OP-1003
2026-05-07-C,WC-03,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100006,51,49,42,OP-1024
2026-05-07-C,WC-04,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100015,59,59,19,OP-1005
2026-05-07-C,WC-05,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100015,56,54,42,OP-1000
2026-05-07-C,WC-06,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100015,65,65,33,OP-1021
2026-05-07-C,WC-07,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100024,50,47,40,OP-1015
2026-05-07-C,WC-08,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100024,63,63,2,OP-1016
2026-05-07-C,WC-09,C,2026-05-07 22:00:00,2026-05-08 06:00:00,100024,53,54,4,OP-1007
2026-05-08-A,WC-01,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100006,42,41,36,OP-1025
2026-05-08-A,WC-02,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100006,66,65,21,OP-1012
2026-05-08-A,WC-03,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100006,54,52,29,OP-1019
2026-05-08-A,WC-04,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100015,63,61,8,OP-1023
2026-05-08-A,WC-05,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100015,54,52,28,OP-1000
2026-05-08-A,WC-06,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100015,69,67,27,OP-1003
2026-05-08-A,WC-07,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100024,55,55,7,OP-1018
2026-05-08-A,WC-08,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100024,62,60,37,OP-1019
2026-05-08-A,WC-09,A,2026-05-08 06:00:00,2026-05-08 14:00:00,100024,56,56,8,OP-1024
2026-05-08-B,WC-01,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100006,59,58,32,OP-1039
2026-05-08-B,WC-02,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100006,59,56,19,OP-1015
2026-05-08-B,WC-03,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100006,58,57,25,OP-1017
2026-05-08-B,WC-04,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100015,58,56,18,OP-1034
2026-05-08-B,WC-05,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100015,71,70,18,OP-1033
2026-05-08-B,WC-06,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100015,69,68,9,OP-1001
2026-05-08-B,WC-07,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100024,57,55,12,OP-1008
2026-05-08-B,WC-08,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100024,75,74,16,OP-1012
2026-05-08-B,WC-09,B,2026-05-08 14:00:00,2026-05-08 22:00:00,100024,64,62,38,OP-1006
2026-05-08-C,WC-01,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100006,72,70,25,OP-1020
2026-05-08-C,WC-02,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100006,61,60,12,OP-1003
2026-05-08-C,WC-03,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100006,53,52,11,OP-1030
2026-05-08-C,WC-04,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100015,70,69,19,OP-1026
2026-05-08-C,WC-05,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100015,67,68,6,OP-1011
2026-05-08-C,WC-06,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100015,53,51,14,OP-1023
2026-05-08-C,WC-07,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100024,75,76,3,OP-1018
2026-05-08-C,WC-08,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100024,64,64,27,OP-1000
2026-05-08-C,WC-09,C,2026-05-08 22:00:00,2026-05-09 06:00:00,100024,64,61,13,OP-1029
2026-05-09-A,WC-01,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100006,70,69,10,OP-1038
2026-05-09-A,WC-02,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100006,59,59,12,OP-1006
2026-05-09-A,WC-03,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100006,46,47,37,OP-1001
2026-05-09-A,WC-04,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100015,74,73,44,OP-1033
2026-05-09-A,WC-05,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100015,53,53,38,OP-1009
2026-05-09-A,WC-06,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100015,62,62,30,OP-1023
2026-05-09-A,WC-07,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100024,60,59,10,OP-1011
2026-05-09-A,WC-08,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100024,48,46,27,OP-1032
2026-05-09-A,WC-09,A,2026-05-09 06:00:00,2026-05-09 14:00:00,100024,68,66,18,OP-1008
2026-05-09-B,WC-01,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100006,57,54,25,OP-1011
2026-05-09-B,WC-02,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100006,75,73,36,OP-1023
2026-05-09-B,WC-03,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100006,68,68,26,OP-1003
2026-05-09-B,WC-04,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100015,61,59,34,OP-1001
2026-05-09-B,WC-05,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100015,59,57,21,OP-1018
2026-05-09-B,WC-06,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100015,63,64,18,OP-1006
2026-05-09-B,WC-07,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100024,50,50,29,OP-1019
2026-05-09-B,WC-08,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100024,55,55,19,OP-1025
2026-05-09-B,WC-09,B,2026-05-09 14:00:00,2026-05-09 22:00:00,100024,48,47,18,OP-1034
2026-05-09-C,WC-01,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100006,60,58,7,OP-1026
2026-05-09-C,WC-02,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100006,49,49,22,OP-1031
2026-05-09-C,WC-03,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100006,69,69,17,OP-1000
2026-05-09-C,WC-04,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100015,65,63,36,OP-1002
2026-05-09-C,WC-05,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100015,66,65,21,OP-1035
2026-05-09-C,WC-06,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100015,66,67,22,OP-1017
2026-05-09-C,WC-07,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100024,65,62,1,OP-1019
2026-05-09-C,WC-08,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100024,69,69,25,OP-1007
2026-05-09-C,WC-09,C,2026-05-09 22:00:00,2026-05-10 06:00:00,100024,67,64,42,OP-1029
2026-05-10-A,WC-01,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100006,66,65,9,OP-1028
2026-05-10-A,WC-02,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100006,66,64,12,OP-1005
2026-05-10-A,WC-03,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100006,46,45,29,OP-1029
2026-05-10-A,WC-04,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100015,50,50,4,OP-1024
2026-05-10-A,WC-05,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100015,55,53,35,OP-1003
2026-05-10-A,WC-06,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100015,70,69,34,OP-1006
2026-05-10-A,WC-07,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100024,49,48,28,OP-1026
2026-05-10-A,WC-08,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100024,69,66,20,OP-1006
2026-05-10-A,WC-09,A,2026-05-10 06:00:00,2026-05-10 14:00:00,100024,54,51,37,OP-1025
2026-05-10-B,WC-01,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100006,68,66,7,OP-1033
2026-05-10-B,WC-02,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100006,62,60,34,OP-1007
2026-05-10-B,WC-03,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100006,52,52,0,OP-1000
2026-05-10-B,WC-04,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100015,59,57,41,OP-1013
2026-05-10-B,WC-05,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100015,60,59,31,OP-1038
2026-05-10-B,WC-06,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100015,69,68,19,OP-1032
2026-05-10-B,WC-07,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100024,57,56,22,OP-1033
2026-05-10-B,WC-08,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100024,66,65,14,OP-1034
2026-05-10-B,WC-09,B,2026-05-10 14:00:00,2026-05-10 22:00:00,100024,50,48,41,OP-1026
2026-05-10-C,WC-01,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100006,61,60,41,OP-1022
2026-05-10-C,WC-02,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100006,43,42,7,OP-1018
2026-05-10-C,WC-03,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100006,62,61,27,OP-1038
2026-05-10-C,WC-04,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100015,52,51,36,OP-1034
2026-05-10-C,WC-05,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100015,59,58,6,OP-1025
2026-05-10-C,WC-06,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100015,43,43,38,OP-1027
2026-05-10-C,WC-07,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100024,57,56,3,OP-1039
2026-05-10-C,WC-08,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100024,54,51,42,OP-1010
2026-05-10-C,WC-09,C,2026-05-10 22:00:00,2026-05-11 06:00:00,100024,65,64,5,OP-1029
2026-05-11-A,WC-01,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100006,47,48,21,OP-1014
2026-05-11-A,WC-02,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100006,66,66,13,OP-1038
2026-05-11-A,WC-03,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100006,45,42,32,OP-1028
2026-05-11-A,WC-04,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100015,61,58,21,OP-1007
2026-05-11-A,WC-05,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100015,43,41,8,OP-1005
2026-05-11-A,WC-06,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100015,60,58,28,OP-1037
2026-05-11-A,WC-07,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100024,66,66,26,OP-1002
2026-05-11-A,WC-08,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100024,56,55,23,OP-1031
2026-05-11-A,WC-09,A,2026-05-11 06:00:00,2026-05-11 14:00:00,100024,57,56,3,OP-1010
2026-05-11-B,WC-01,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100006,52,51,42,OP-1014
2026-05-11-B,WC-02,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100006,55,52,2,OP-1024
2026-05-11-B,WC-03,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100006,52,52,1,OP-1038
2026-05-11-B,WC-04,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100015,56,56,0,OP-1029
2026-05-11-B,WC-05,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100015,53,52,14,OP-1001
2026-05-11-B,WC-06,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100015,50,50,6,OP-1023
2026-05-11-B,WC-07,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100024,65,66,43,OP-1021
2026-05-11-B,WC-08,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100024,53,50,21,OP-1010
2026-05-11-B,WC-09,B,2026-05-11 14:00:00,2026-05-11 22:00:00,100024,62,62,35,OP-1006
2026-05-11-C,WC-01,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100006,63,62,1,OP-1002
2026-05-11-C,WC-02,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100006,61,60,6,OP-1020
2026-05-11-C,WC-03,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100006,59,56,3,OP-1002
2026-05-11-C,WC-04,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100015,66,65,22,OP-1015
2026-05-11-C,WC-05,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100015,53,53,9,OP-1034
2026-05-11-C,WC-06,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100015,63,64,22,OP-1037
2026-05-11-C,WC-07,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100024,69,68,31,OP-1006
2026-05-11-C,WC-08,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100024,74,74,6,OP-1000
2026-05-11-C,WC-09,C,2026-05-11 22:00:00,2026-05-12 06:00:00,100024,81,80,39,OP-1005
2026-05-12-A,WC-01,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100006,60,58,22,OP-1029
2026-05-12-A,WC-02,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100006,69,68,38,OP-1014
2026-05-12-A,WC-03,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100006,64,65,7,OP-1024
2026-05-12-A,WC-04,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100015,60,60,28,OP-1035
2026-05-12-A,WC-05,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100015,48,49,24,OP-1006
2026-05-12-A,WC-06,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100015,59,58,17,OP-1029
2026-05-12-A,WC-07,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100024,72,70,38,OP-1026
2026-05-12-A,WC-08,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100024,61,60,43,OP-1020
2026-05-12-A,WC-09,A,2026-05-12 06:00:00,2026-05-12 14:00:00,100024,58,56,11,OP-1002
2026-05-12-B,WC-01,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100006,83,83,28,OP-1039
2026-05-12-B,WC-02,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100006,63,62,1,OP-1014
2026-05-12-B,WC-03,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100006,51,50,36,OP-1012
2026-05-12-B,WC-04,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100015,57,56,24,OP-1028
2026-05-12-B,WC-05,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100015,53,53,0,OP-1010
2026-05-12-B,WC-06,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100015,59,59,45,OP-1029
2026-05-12-B,WC-07,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100024,49,49,28,OP-1023
2026-05-12-B,WC-08,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100024,69,67,25,OP-1007
2026-05-12-B,WC-09,B,2026-05-12 14:00:00,2026-05-12 22:00:00,100024,76,74,21,OP-1014
2026-05-12-C,WC-01,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100006,49,50,0,OP-1014
2026-05-12-C,WC-02,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100006,78,78,14,OP-1022
2026-05-12-C,WC-03,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100006,53,53,39,OP-1039
2026-05-12-C,WC-04,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100015,63,63,45,OP-1025
2026-05-12-C,WC-05,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100015,67,66,36,OP-1006
2026-05-12-C,WC-06,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100015,63,62,5,OP-1037
2026-05-12-C,WC-07,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100024,56,56,21,OP-1010
2026-05-12-C,WC-08,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100024,56,56,22,OP-1009
2026-05-12-C,WC-09,C,2026-05-12 22:00:00,2026-05-13 06:00:00,100024,59,57,26,OP-1036
2026-05-13-A,WC-01,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100007,48,47,11,OP-1038
2026-05-13-A,WC-02,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100007,59,60,15,OP-1023
2026-05-13-A,WC-03,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100007,63,63,2,OP-1011
2026-05-13-A,WC-04,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100016,68,67,41,OP-1032
2026-05-13-A,WC-05,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100016,60,60,13,OP-1027
2026-05-13-A,WC-06,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100016,58,58,43,OP-1006
2026-05-13-A,WC-07,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100025,43,43,45,OP-1019
2026-05-13-A,WC-08,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100025,60,60,40,OP-1022
2026-05-13-A,WC-09,A,2026-05-13 06:00:00,2026-05-13 14:00:00,100025,77,75,32,OP-1018
2026-05-13-B,WC-01,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100007,59,56,31,OP-1000
2026-05-13-B,WC-02,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100007,68,69,30,OP-1036
2026-05-13-B,WC-03,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100007,65,62,24,OP-1010
2026-05-13-B,WC-04,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100016,70,70,9,OP-1034
2026-05-13-B,WC-05,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100016,66,65,18,OP-1000
2026-05-13-B,WC-06,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100016,65,65,41,OP-1031
2026-05-13-B,WC-07,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100025,61,61,11,OP-1017
2026-05-13-B,WC-08,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100025,62,62,1,OP-1037
2026-05-13-B,WC-09,B,2026-05-13 14:00:00,2026-05-13 22:00:00,100025,51,49,34,OP-1024
2026-05-13-C,WC-01,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100007,59,56,1,OP-1031
2026-05-13-C,WC-02,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100007,62,60,8,OP-1016
2026-05-13-C,WC-03,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100007,56,54,13,OP-1036
2026-05-13-C,WC-04,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100016,53,52,30,OP-1014
2026-05-13-C,WC-05,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100016,64,64,8,OP-1010
2026-05-13-C,WC-06,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100016,71,71,15,OP-1022
2026-05-13-C,WC-07,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100025,60,60,37,OP-1014
2026-05-13-C,WC-08,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100025,67,64,27,OP-1011
2026-05-13-C,WC-09,C,2026-05-13 22:00:00,2026-05-14 06:00:00,100025,64,61,42,OP-1010
2026-05-14-A,WC-01,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100007,80,81,3,OP-1012
2026-05-14-A,WC-02,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100007,60,61,32,OP-1003
2026-05-14-A,WC-03,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100007,63,62,35,OP-1025
2026-05-14-A,WC-04,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100016,55,52,29,OP-1031
2026-05-14-A,WC-05,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100016,69,66,21,OP-1015
2026-05-14-A,WC-06,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100016,50,49,40,OP-1013
2026-05-14-A,WC-07,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100025,63,62,23,OP-1023
2026-05-14-A,WC-08,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100025,64,61,18,OP-1006
2026-05-14-A,WC-09,A,2026-05-14 06:00:00,2026-05-14 14:00:00,100025,48,48,38,OP-1020
2026-05-14-B,WC-01,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100007,53,51,26,OP-1026
2026-05-14-B,WC-02,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100007,57,54,29,OP-1005
2026-05-14-B,WC-03,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100007,50,49,1,OP-1017
2026-05-14-B,WC-04,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100016,54,53,40,OP-1001
2026-05-14-B,WC-05,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100016,71,70,15,OP-1010
2026-05-14-B,WC-06,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100016,50,49,42,OP-1001
2026-05-14-B,WC-07,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100025,81,78,0,OP-1004
2026-05-14-B,WC-08,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100025,52,52,43,OP-1021
2026-05-14-B,WC-09,B,2026-05-14 14:00:00,2026-05-14 22:00:00,100025,51,50,11,OP-1019
2026-05-14-C,WC-01,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100007,82,82,8,OP-1028
2026-05-14-C,WC-02,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100007,47,48,42,OP-1038
2026-05-14-C,WC-03,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100007,54,52,25,OP-1038
2026-05-14-C,WC-04,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100016,70,67,43,OP-1027
2026-05-14-C,WC-05,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100016,70,69,22,OP-1017
2026-05-14-C,WC-06,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100016,49,48,28,OP-1030
2026-05-14-C,WC-07,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100025,49,47,40,OP-1000
2026-05-14-C,WC-08,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100025,63,61,12,OP-1013
2026-05-14-C,WC-09,C,2026-05-14 22:00:00,2026-05-15 06:00:00,100025,63,62,45,OP-1004
2026-05-15-A,WC-01,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100007,58,59,18,OP-1032
2026-05-15-A,WC-02,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100007,57,55,6,OP-1037
2026-05-15-A,WC-03,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100007,75,74,25,OP-1011
2026-05-15-A,WC-04,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100016,74,72,8,OP-1028
2026-05-15-A,WC-05,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100016,63,64,30,OP-1004
2026-05-15-A,WC-06,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100016,64,64,24,OP-1034
2026-05-15-A,WC-07,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100025,59,56,6,OP-1028
2026-05-15-A,WC-08,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100025,58,57,7,OP-1023
2026-05-15-A,WC-09,A,2026-05-15 06:00:00,2026-05-15 14:00:00,100025,72,72,2,OP-1005
2026-05-15-B,WC-01,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100007,58,58,20,OP-1013
2026-05-15-B,WC-02,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100007,55,54,38,OP-1003
2026-05-15-B,WC-03,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100007,76,74,1,OP-1032
2026-05-15-B,WC-04,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100016,66,63,0,OP-1024
2026-05-15-B,WC-05,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100016,64,62,18,OP-1035
2026-05-15-B,WC-06,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100016,60,60,3,OP-1018
2026-05-15-B,WC-07,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100025,56,55,9,OP-1021
2026-05-15-B,WC-08,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100025,52,52,19,OP-1026
2026-05-15-B,WC-09,B,2026-05-15 14:00:00,2026-05-15 22:00:00,100025,62,61,9,OP-1007
2026-05-15-C,WC-01,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100007,53,53,22,OP-1039
2026-05-15-C,WC-02,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100007,50,49,20,OP-1022
2026-05-15-C,WC-03,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100007,56,55,20,OP-1003
2026-05-15-C,WC-04,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100016,66,67,23,OP-1039
2026-05-15-C,WC-05,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100016,59,57,38,OP-1023
2026-05-15-C,WC-06,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100016,63,63,3,OP-1011
2026-05-15-C,WC-07,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100025,66,64,9,OP-1001
