station_id,prod_day,shift_code,shift_id,work_order_no,inspection_events,mes_units_completed,qty_variance_pct,shift_present,variance_flag,downtime_min
S8,2026-04-27,B,2026-04-27-B,WO-100022,58,58,0.0,True,False,37
S8,2026-04-27,C,2026-04-27-C,WO-100022,58,59,1.724,True,False,43
S8,2026-04-28,A,2026-04-28-A,WO-100022,63,62,-1.587,True,False,28
S8,2026-04-28,B,2026-04-28-B,WO-100022,55,55,0.0,True,False,1
S8,2026-04-28,C,2026-04-28-C,WO-100022,51,50,-1.961,True,False,13
S8,2026-04-29,A,2026-04-29-A,WO-100023,56,55,-1.786,True,False,19
S8,2026-04-29,B,2026-04-29-B,WO-100023,55,56,1.818,True,False,43
S8,2026-04-29,C,2026-04-29-C,WO-100023,55,54,-1.818,True,False,24
S8,2026-04-30,A,2026-04-30-A,WO-100023,66,65,-1.515,True,False,25
S8,2026-04-30,B,2026-04-30-B,WO-100023,60,60,0.0,True,False,37
S8,2026-04-30,C,2026-04-30-C,WO-100023,70,69,-1.429,True,False,35
S8,2026-05-01,A,2026-05-01-A,WO-100023,51,52,1.961,True,False,35
S8,2026-05-01,B,2026-05-01-B,WO-100023,54,54,0.0,True,False,26
S8,2026-05-01,C,2026-05-01-C,WO-100023,56,55,-1.786,True,False,27
S8,2026-05-02,A,2026-05-02-A,WO-100023,71,70,-1.408,True,False,14
S8,2026-05-02,B,2026-05-02-B,WO-100023,48,48,0.0,True,False,31
S8,2026-05-02,C,2026-05-02-C,WO-100023,63,64,1.587,True,False,22
S8,2026-05-03,A,2026-05-03-A,WO-100023,52,51,-1.923,True,False,27
S8,2026-05-03,B,2026-05-03-B,WO-100023,45,45,0.0,True,False,12
S8,2026-05-03,C,2026-05-03-C,WO-100023,51,52,1.961,True,False,42
S8,2026-05-04,A,2026-05-04-A,WO-100023,55,55,0.0,True,False,20
S8,2026-05-04,B,2026-05-04-B,WO-100023,59,60,1.695,True,False,45
S8,2026-05-04,C,2026-05-04-C,WO-100023,56,56,0.0,True,False,45
S8,2026-05-05,A,2026-05-05-A,WO-100023,67,66,-1.493,True,False,20
S8,2026-05-05,B,2026-05-05-B,WO-100023,70,69,-1.429,True,False,6
S8,2026-05-05,C,2026-05-05-C,WO-100023,64,63,-1.563,True,False,10
S8,2026-05-06,A,2026-05-06-A,WO-100024,63,62,-1.587,True,False,32
S8,2026-05-06,B,2026-05-06-B,WO-100024,71,70,-1.408,True,False,12
S8,2026-05-06,C,2026-05-06-C,WO-100024,67,67,0.0,True,False,7
S8,2026-05-07,A,2026-05-07-A,WO-100024,59,59,0.0,True,False,21
S8,2026-05-07,B,2026-05-07-B,WO-100024,69,69,0.0,True,False,23
S8,2026-05-07,C,2026-05-07-C,WO-100024,63,63,0.0,True,False,2
S8,2026-05-08,A,2026-05-08-A,WO-100024,61,60,-1.639,True,False,37
S8,2026-05-08,B,2026-05-08-B,WO-100024,73,74,1.37,True,False,16
S8,2026-05-08,C,2026-05-08-C,WO-100024,64,64,0.0,True,False,27
S8,2026-05-09,A,2026-05-09-A,WO-100024,47,46,-2.128,True,False,27
S8,2026-05-09,B,2026-05-09-B,WO-100024,55,55,0.0,True,False,19
S8,2026-05-09,C,2026-05-09-C,WO-100024,68,69,1.471,True,False,25
S8,2026-05-10,A,2026-05-10-A,WO-100024,67,66,-1.493,True,False,20
S8,2026-05-10,B,2026-05-10-B,WO-100024,64,65,1.563,True,False,14
S8,2026-05-10,C,2026-05-10-C,WO-100024,52,51,-1.923,True,False,42
S8,2026-05-11,A,2026-05-11-A,WO-100024,56,55,-1.786,True,False,23
S8,2026-05-11,B,2026-05-11-B,WO-100024,51,50,-1.961,True,False,21
S8,2026-05-11,C,2026-05-11-C,WO-100024,73,74,1.37,True,False,6
S8,2026-05-12,A,2026-05-12-A,WO-100024,60,60,0.0,True,False,43
S8,2026-05-12,B,2026-05-12-B,WO-100024,67,67,0.0,True,False,25
S8,2026-05-12,C,2026-05-12-C,WO-100024,55,56,1.818,True,False,22
S8,2026-05-13,A,2026-05-13-A,WO-100025,60,60,0.0,True,False,40
S8,2026-05-13,B,2026-05-13-B,WO-100025,62,62,0.0,True,False,1
S8,2026-05-13,C,2026-05-13-C,WO-100025,65,64,-1.538,True,False,27
S8,2026-05-14,A,2026-05-14-A,WO-100025,62,61,-1.613,True,False,18
S8,2026-05-14,B,2026-05-14-B,WO-100025,51,52,1.961,True,False,43
S8,2026-05-14,C,2026-05-14-C,WO-100025,61,61,0.0,True,False,12
S8,2026-05-15,A,2026-05-15-A,WO-100025,57,57,0.0,True,False,7
S8,2026-05-15,B,2026-05-15-B,WO-100025,51,52,1.961,True,False,19
S8,2026-05-15,C,2026-05-15-C,WO-100025,68,67,-1.471,True,False,29
S8,2026-05-16,A,2026-05-16-A,WO-100025,60,59,-1.667,True,False,36
S8,2026-05-16,B,2026-05-16-B,WO-100025,59,60,1.695,True,False,22
S8,2026-05-16,C,2026-05-16-C,WO-100025,52,53,1.923,True,False,21
S8,2026-05-17,A,2026-05-17-A,WO-100025,61,62,1.639,True,False,35
S8,2026-05-17,B,2026-05-17-B,WO-100025,64,64,0.0,True,False,41
S8,2026-05-17,C,2026-05-17-C,WO-100025,64,63,-1.563,True,False,29
S8,2026-05-18,A,2026-05-18-A,WO-100025,79,78,-1.266,True,False,17
S8,2026-05-18,B,2026-05-18-B,WO-100025,54,55,1.852,True,False,6
S8,2026-05-18,C,2026-05-18-C,WO-100025,53,54,1.887,True,False,12
S8,2026-05-19,A,2026-05-19-A,WO-100025,47,48,2.128,True,False,22
S8,2026-05-19,B,2026-05-19-B,WO-100025,57,57,0.0,True,False,25
S8,2026-05-19,C,2026-05-19-C,WO-100025,64,63,-1.563,True,False,8
S8,2026-05-20,A,2026-05-20-A,WO-100026,55,55,0.0,True,False,22
S8,2026-05-20,B,2026-05-20-B,WO-100026,59,60,1.695,True,False,18
S8,2026-05-20,C,2026-05-20-C,WO-100026,61,61,0.0,True,False,14
S8,2026-05-21,A,2026-05-21-A,WO-100026,59,60,1.695,True,False,16
S8,2026-05-21,B,2026-05-21-B,WO-100026,63,64,1.587,True,False,18
S8,2026-05-21,C,2026-05-21-C,WO-100026,73,37,-49.315,True,True,45
S8,2026-05-22,A,2026-05-22-A,WO-100026,62,61,-1.613,True,False,4
S8,2026-05-22,B,2026-05-22-B,WO-100026,78,78,0.0,True,False,5
S8,2026-05-22,C,2026-05-22-C,WO-100026,54,55,1.852,True,False,38
S8,2026-05-23,A,2026-05-23-A,WO-100026,66,67,1.515,True,False,41
S8,2026-05-23,B,2026-05-23-B,WO-100026,77,78,1.299,True,False,16
S8,2026-05-23,C,2026-05-23-C,WO-100026,61,60,-1.639,True,False,21
S8,2026-05-24,A,2026-05-24-A,WO-100026,43,44,2.326,True,False,27
S8,2026-05-24,B,2026-05-24-B,WO-100026,59,59,0.0,True,False,38
S8,2026-05-24,C,2026-05-24-C,WO-100026,68,69,1.471,True,False,41
S8,2026-05-25,A,2026-05-25-A,WO-100026,68,67,-1.471,True,False,44
S8,2026-05-25,B,2026-05-25-B,WO-100026,64,63,-1.563,True,False,25
S8,2026-05-25,C,2026-05-25-C,WO-100026,79,79,0.0,True,False,22
S8,2026-05-26,A,2026-05-26-A,WO-100026,61,62,1.639,True,False,29
S8,2026-05-26,B,2026-05-26-B,WO-100026,61,61,0.0,True,False,2
S8,2026-05-26,C,2026-05-26-C,WO-100026,55,54,-1.818,True,False,16
S8,2026-05-27,A,2026-05-27-A,WO-100027,56,56,0.0,True,False,0
S8,2026-05-27,B,2026-05-27-B,WO-100027,54,53,-1.852,True,False,6
S8,2026-05-27,C,2026-05-27-C,WO-100027,65,66,1.538,True,False,13
S8,2026-05-28,A,2026-05-28-A,WO-100027,65,66,1.538,True,False,37
S8,2026-05-28,B,2026-05-28-B,WO-100027,53,52,-1.887,True,False,16
S8,2026-05-28,C,2026-05-28-C,WO-100027,63,62,-1.587,True,False,16
S8,2026-05-29,A,2026-05-29-A,WO-100027,56,56,0.0,True,False,43
S8,2026-05-29,B,2026-05-29-B,WO-100027,77,76,-1.299,True,False,37
S8,2026-05-29,C,2026-05-29-C,WO-100027,57,56,-1.754,True,False,21
S8,2026-05-30,A,2026-05-30-A,WO-100027,45,44,-2.222,True,False,43
S8,2026-05-30,B,2026-05-30-B,WO-100027,58,57,-1.724,True,False,21
S8,2026-05-30,C,2026-05-30-C,WO-100027,12,12,0.0,True,False,28
S9,2026-03-31,C,2026-03-31-C,,46,47,2.174,True,False,35
S9,2026-04-01,A,2026-04-01-A,WO-100019,68,67,-1.471,True,False,32
S9,2026-04-01,B,2026-04-01-B,WO-100019,75,76,1.333,True,False,39
S9,2026-04-01,C,2026-04-01-C,WO-100019,60,59,-1.667,True,False,41
S9,2026-04-02,A,2026-04-02-A,WO-100019,70,69,-1.429,True,False,41
S9,2026-04-02,B,2026-04-02-B,WO-100019,69,68,-1.449,True,False,10
S9,2026-04-02,C,2026-04-02-C,WO-100019,84,83,-1.19,True,False,30
S9,2026-04-03,A,2026-04-03-A,WO-100019,52,51,-1.923,True,False,0
S9,2026-04-03,B,2026-04-03-B,WO-100019,47,47,0.0,True,False,26
S9,2026-04-03,C,2026-04-03-C,WO-100019,61,61,0.0,True,False,31
S9,2026-04-04,A,2026-04-04-A,WO-100019,61,60,-1.639,True,False,23
S9,2026-04-04,B,2026-04-04-B,WO-100019,83,84,1.205,True,False,25
S9,2026-04-04,C,2026-04-04-C,WO-100019,51,50,-1.961,True,False,6
S9,2026-04-05,A,2026-04-05-A,WO-100019,50,51,2.0,True,False,5
S9,2026-04-05,B,2026-04-05-B,WO-100019,60,59,-1.667,True,False,29
S9,2026-04-05,C,2026-04-05-C,WO-100019,61,62,1.639,True,False,4
S9,2026-04-06,A,2026-04-06-A,WO-100019,63,63,0.0,True,False,41
S9,2026-04-06,B,2026-04-06-B,WO-100019,61,62,1.639,True,False,27
S9,2026-04-06,C,2026-04-06-C,WO-100019,50,50,0.0,True,False,27
S9,2026-04-07,A,2026-04-07-A,WO-100019,57,58,1.754,True,False,29
S9,2026-04-07,B,2026-04-07-B,WO-100019,61,61,0.0,True,False,31
S9,2026-04-07,C,2026-04-07-C,WO-100019,58,58,0.0,True,False,1
S9,2026-04-08,A,2026-04-08-A,WO-100020,66,66,0.0,True,False,39
S9,2026-04-08,B,2026-04-08-B,WO-100020,66,65,-1.515,True,False,10
S9,2026-04-08,C,2026-04-08-C,WO-100020,70,69,-1.429,True,False,34
S9,2026-04-09,A,2026-04-09-A,WO-100020,53,54,1.887,True,False,13
S9,2026-04-09,B,2026-04-09-B,WO-100020,64,64,0.0,True,False,13
S9,2026-04-09,C,2026-04-09-C,WO-100020,61,62,1.639,True,False,14
S9,2026-04-10,A,2026-04-10-A,WO-100020,70,70,0.0,True,False,34
S9,2026-04-10,B,2026-04-10-B,WO-100020,57,56,-1.754,True,False,4
S9,2026-04-10,C,2026-04-10-C,WO-100020,70,70,0.0,True,False,12
S9,2026-04-11,A,2026-04-11-A,WO-100020,59,59,0.0,True,False,30
S9,2026-04-11,B,2026-04-11-B,WO-100020,61,60,-1.639,True,False,31
S9,2026-04-11,C,2026-04-11-C,WO-100020,52,52,0.0,True,False,38
S9,2026-04-12,A,2026-04-12-A,WO-100020,62,63,1.613,True,False,27
S9,2026-04-12,B,2026-04-12-B,WO-100020,75,74,-1.333,True,False,39
S9,2026-04-12,C,2026-04-12-C,WO-100020,52,53,1.923,True,False,36
S9,2026-04-13,A,2026-04-13-A,WO-100020,57,58,1.754,True,False,32
S9,2026-04-13,B,2026-04-13-B,WO-100020,53,52,-1.887,True,False,17
S9,2026-04-13,C,2026-04-13-C,WO-100020,51,52,1.961,True,False,43
S9,2026-04-14,A,2026-04-14-A,WO-100020,64,65,1.563,True,False,43
S9,2026-04-14,B,2026-04-14-B,WO-100020,50,51,2.0,True,False,14
S9,2026-04-14,C,2026-04-14-C,WO-100020,56,56,0.0,True,False,20
S9,2026-04-15,A,2026-04-15-A,WO-100021,57,56,-1.754,True,False,43
S9,2026-04-15,B,2026-04-15-B,WO-100021,70,70,0.0,True,False,2
S9,2026-04-15,C,2026-04-15-C,WO-100021,58,58,0.0,True,False,34
S9,2026-04-16,A,2026-04-16-A,WO-100021,61,61,0.0,True,False,39
S9,2026-04-16,B,2026-04-16-B,WO-100021,60,59,-1.667,True,False,18
S9,2026-04-16,C,2026-04-16-C,WO-100021,54,53,-1.852,True,False,41
S9,2026-04-17,A,2026-04-17-A,WO-100021,52,53,1.923,True,False,17
S9,2026-04-17,B,2026-04-17-B,WO-100021,51,52,1.961,True,False,34
S9,2026-04-17,C,2026-04-17-C,WO-100021,74,73,-1.351,True,False,7
S9,2026-04-18,A,2026-04-18-A,WO-100021,59,58,-1.695,True,False,25
S9,2026-04-18,B,2026-04-18-B,WO-100021,72,72,0.0,True,False,2
S9,2026-04-18,C,2026-04-18-C,WO-100021,61,60,-1.639,True,False,22
S9,2026-04-19,A,2026-04-19-A,WO-100021,66,67,1.515,True,False,15
S9,2026-04-19,B,2026-04-19-B,WO-100021,70,70,0.0,True,False,21
S9,2026-04-19,C,2026-04-19-C,WO-100021,68,69,1.471,True,False,8
S9,2026-04-20,A,2026-04-20-A,WO-100021,76,77,1.316,True,False,5
S9,2026-04-20,B,2026-04-20-B,WO-100021,62,61,-1.613,True,False,13
S9,2026-04-20,C,2026-04-20-C,WO-100021,50,49,-2.0,True,False,0
S9,2026-04-21,A,2026-04-21-A,WO-100021,53,52,-1.887,True,False,8
S9,2026-04-21,B,2026-04-21-B,WO-100021,61,62,1.639,True,False,17
S9,2026-04-21,C,2026-04-21-C,WO-100021,52,52,0.0,True,False,22
S9,2026-04-22,A,2026-04-22-A,WO-100022,46,45,-2.174,True,False,25
S9,2026-04-22,B,2026-04-22-B,WO-100022,50,50,0.0,True,False,5
S9,2026-04-22,C,2026-04-22-C,WO-100022,52,52,0.0,True,False,14
S9,2026-04-23,A,2026-04-23-A,WO-100022,62,62,0.0,True,False,27
S9,2026-04-23,B,2026-04-23-B,WO-100022,47,48,2.128,True,False,17
S9,2026-04-23,C,2026-04-23-C,WO-100022,51,51,0.0,True,False,33
S9,2026-04-24,A,2026-04-24-A,WO-100022,53,53,0.0,True,False,36
S9,2026-04-24,B,2026-04-24-B,WO-100022,79,78,-1.266,True,False,39
S9,2026-04-24,C,2026-04-24-C,WO-100022,71,71,0.0,True,False,12
S9,2026-04-25,A,2026-04-25-A,WO-100022,62,62,0.0,True,False,20
S9,2026-04-25,B,2026-04-25-B,WO-100022,51,51,0.0,True,False,22
S9,2026-04-25,C,2026-04-25-C,WO-100022,66,67,1.515,True,False,18
S9,2026-04-26,A,2026-04-26-A,WO-100022,46,45,-2.174,True,False,7
S9,2026-04-26,B,2026-04-26-B,WO-100022,56,55,-1.786,True,False,19
S9,2026-04-26,C,2026-04-26-C,WO-100022,42,42,0.0,True,False,3
S9,2026-04-27,A,2026-04-27-A,WO-100022,65,64,-1.538,True,False,7
S9,2026-04-27,B,2026-04-27-B,WO-100022,73,73,0.0,True,False,14
S9,2026-04-27,C,2026-04-27-C,WO-100022,57,56,-1.754,True,False,0
S9,2026-04-28,A,2026-04-28-A,WO-100022,72,72,0.0,True,False,5
S9,2026-04-28,B,2026-04-28-B,WO-100022,64,64,0.0,True,False,4
S9,2026-04-28,C,2026-04-28-C,WO-100022,49,49,0.0,True,False,11
S9,2026-04-29,A,2026-04-29-A,WO-100023,48,49,2.083,True,False,41
S9,2026-04-29,B,2026-04-29-B,WO-100023,68,67,-1.471,True,False,9
S9,2026-04-29,C,2026-04-29-C,WO-100023,67,68,1.493,True,False,8
S9,2026-04-30,A,2026-04-30-A,WO-100023,57,58,1.754,True,False,41
S9,2026-04-30,B,2026-04-30-B,WO-100023,43,44,2.326,True,False,18
S9,2026-04-30,C,2026-04-30-C,WO-100023,59,58,-1.695,True,False,21
S9,2026-05-01,A,2026-05-01-A,WO-100023,52,53,1.923,True,False,32
S9,2026-05-01,B,2026-05-01-B,WO-100023,55,55,0.0,True,False,11
S9,2026-05-01,C,2026-05-01-C,WO-100023,63,63,0.0,True,False,9
S9,2026-05-02,A,2026-05-02-A,WO-100023,55,56,1.818,True,False,25
S9,2026-05-02,B,2026-05-02-B,WO-100023,61,61,0.0,True,False,24
S9,2026-05-02,C,2026-05-02-C,WO-100023,62,61,-1.613,True,False,41
S9,2026-05-03,A,2026-05-03-A,WO-100023,57,56,-1.754,True,False,21
S9,2026-05-03,B,2026-05-03-B,WO-100023,66,65,-1.515,True,False,17
S9,2026-05-03,C,2026-05-03-C,WO-100023,73,72,-1.37,True,False,31
S9,2026-05-04,A,2026-05-04-A,WO-100023,52,53,1.923,True,False,21
S9,2026-05-04,B,2026-05-04-B,WO-100023,48,47,-2.083,True,False,6
S9,2026-05-04,C,2026-05-04-C,WO-100023,59,60,1.695,True,False,44
S9,2026-05-05,A,2026-05-05-A,WO-100023,47,46,-2.128,True,False,32
S9,2026-05-05,B,2026-05-05-B,WO-100023,57,56,-1.754,True,False,44
S9,2026-05-05,C,2026-05-05-C,WO-100023,49,49,0.0,True,False,42
S9,2026-05-06,A,2026-05-06-A,WO-100024,50,50,0.0,True,False,27
S9,2026-05-06,B,2026-05-06-B,WO-100024,54,53,-1.852,True,False,6
S9,2026-05-06,C,2026-05-06-C,WO-100024,60,61,1.667,True,False,12
S9,2026-05-07,A,2026-05-07-A,WO-100024,60,59,-1.667,True,False,20
S9,2026-05-07,B,2026-05-07-B,WO-100024,62,62,0.0,True,False,21
S9,2026-05-07,C,2026-05-07-C,WO-100024,53,54,1.887,True,False,4
S9,2026-05-08,A,2026-05-08-A,WO-100024,56,56,0.0,True,False,8
S9,2026-05-08,B,2026-05-08-B,WO-100024,62,62,0.0,True,False,38
S9,2026-05-08,C,2026-05-08-C,WO-100024,62,61,-1.613,True,False,13
S9,2026-05-09,A,2026-05-09-A,WO-100024,67,66,-1.493,True,False,18
S9,2026-05-09,B,2026-05-09-B,WO-100024,48,47,-2.083,True,False,18
S9,2026-05-09,C,2026-05-09-C,WO-100024,65,64,-1.538,True,False,42
S9,2026-05-10,A,2026-05-10-A,WO-100024,52,51,-1.923,True,False,37
S9,2026-05-10,B,2026-05-10-B,WO-100024,49,48,-2.041,True,False,41
S9,2026-05-10,C,2026-05-10-C,WO-100024,63,64,1.587,True,False,5
S9,2026-05-11,A,2026-05-11-A,WO-100024,56,56,0.0,True,False,3
S9,2026-05-11,B,2026-05-11-B,WO-100024,62,62,0.0,True,False,35
S9,2026-05-11,C,2026-05-11-C,WO-100024,79,80,1.266,True,False,39
S9,2026-05-12,A,2026-05-12-A,WO-100024,56,56,0.0,True,False,11
S9,2026-05-12,B,2026-05-12-B,WO-100024,74,74,0.0,True,False,21
S9,2026-05-12,C,2026-05-12-C,WO-100024,58,57,-1.724,True,False,26
S9,2026-05-13,A,2026-05-13-A,WO-100025,76,75,-1.316,True,False,32
S9,2026-05-13,B,2026-05-13-B,WO-100025,50,49,-2.0,True,False,34
S9,2026-05-13,C,2026-05-13-C,WO-100025,62,61,-1.613,True,False,42
S9,2026-05-14,A,2026-05-14-A,WO-100025,48,48,0.0,True,False,38
S9,2026-05-14,B,2026-05-14-B,WO-100025,49,50,2.041,True,False,11
S9,2026-05-14,C,2026-05-14-C,WO-100025,63,62,-1.587,True,False,45
S9,2026-05-15,A,2026-05-15-A,WO-100025,71,72,1.408,True,False,2
S9,2026-05-15,B,2026-05-15-B,WO-100025,61,61,0.0,True,False,9
S9,2026-05-15,C,2026-05-15-C,WO-100025,61,62,1.639,True,False,35
S9,2026-05-16,A,2026-05-16-A,WO-100025,71,70,-1.408,True,False,38
S9,2026-05-16,B,2026-05-16-B,WO-100025,65,66,1.538,True,False,44
S9,2026-05-16,C,2026-05-16-C,WO-100025,73,74,1.37,True,False,41
S9,2026-05-17,A,2026-05-17-A,WO-100025,55,56,1.818,True,False,21
S9,2026-05-17,B,2026-05-17-B,WO-100025,70,69,-1.429,True,False,31
S9,2026-05-17,C,2026-05-17-C,WO-100025,60,59,-1.667,True,False,19
S9,2026-05-18,A,2026-05-18-A,WO-100025,66,67,1.515,True,False,33
S9,2026-05-18,B,2026-05-18-B,WO-100025,49,48,-2.041,True,False,19
S9,2026-05-18,C,2026-05-18-C,WO-100025,59,58,-1.695,True,False,33
S9,2026-05-19,A,2026-05-19-A,WO-100025,49,50,2.041,True,False,30
S9,2026-05-19,B,2026-05-19-B,WO-100025,69,68,-1.449,True,False,33
S9,2026-05-19,C,2026-05-19-C,WO-100025,57,65,14.035,True,True,16
S9,2026-05-20,A,2026-05-20-A,WO-100026,58,58,0.0,True,False,38
S9,2026-05-20,B,2026-05-20-B,WO-100026,60,61,1.667,True,False,5
S9,2026-05-20,C,2026-05-20-C,WO-100026,56,57,1.786,True,False,33
S9,2026-05-21,A,2026-05-21-A,WO-100026,70,70,0.0,True,False,1
S9,2026-05-21,B,2026-05-21-B,WO-100026,45,44,-2.222,True,False,31
S9,2026-05-21,C,2026-05-21-C,WO-100026,63,63,0.0,True,False,22
S9,2026-05-22,A,2026-05-22-A,WO-100026,47,47,0.0,True,False,35
S9,2026-05-22,B,2026-05-22-B,WO-100026,49,50,2.041,True,False,9
S9,2026-05-22,C,2026-05-22-C,WO-100026,55,54,-1.818,True,False,29
S9,2026-05-23,A,2026-05-23-A,WO-100026,66,66,0.0,True,False,42
S9,2026-05-23,B,2026-05-23-B,WO-100026,50,50,0.0,True,False,3
S9,2026-05-23,C,2026-05-23-C,WO-100026,38,38,0.0,True,False,26
S9,2026-05-24,A,2026-05-24-A,WO-100026,65,66,1.538,True,False,44
S9,2026-05-24,B,2026-05-24-B,WO-100026,50,49,-2.0,True,False,43
S9,2026-05-24,C,2026-05-24-C,WO-100026,57,57,0.0,True,False,3
S9,2026-05-25,A,2026-05-25-A,WO-100026,65,66,1.538,True,False,16
S9,2026-05-25,B,2026-05-25-B,WO-100026,58,59,1.724,True,False,6
S9,2026-05-25,C,2026-05-25-C,WO-100026,58,58,0.0,True,False,0
S9,2026-05-26,A,2026-05-26-A,WO-100026,47,47,0.0,True,False,15
S9,2026-05-26,B,2026-05-26-B,WO-100026,60,60,0.0,True,False,33
S9,2026-05-26,C,2026-05-26-C,WO-100026,59,59,0.0,True,False,23
S9,2026-05-27,A,2026-05-27-A,WO-100027,62,63,1.613,True,False,15
S9,2026-05-27,B,2026-05-27-B,WO-100027,69,68,-1.449,True,False,40
S9,2026-05-27,C,2026-05-27-C,WO-100027,60,59,-1.667,True,False,21
S9,2026-05-28,A,2026-05-28-A,WO-100027,64,64,0.0,True,False,37
S9,2026-05-28,B,2026-05-28-B,WO-100027,58,58,0.0,True,False,7
S9,2026-05-28,C,2026-05-28-C,WO-100027,66,67,1.515,True,False,19
S9,2026-05-29,A,2026-05-29-A,WO-100027,53,52,-1.887,True,False,39
S9,2026-05-29,B,2026-05-29-B,WO-100027,56,57,1.786,True,False,12
S9,2026-05-29,C,2026-05-29-C,WO-100027,62,62,0.0,True,False,12
S9,2026-05-30,A,2026-05-30-A,WO-100027,54,54,0.0,True,False,44
S9,2026-05-30,B,2026-05-30-B,WO-100027,83,84,1.205,True,False,23
S9,2026-05-30,C,2026-05-30-C,WO-100027,20,20,0.0,True,False,0
